Date,Open,High,Low,Close,Volume,RSI_14,VWAP,MFI_14
2020-06-02,100.28,100.42,97.93,98.93,21194963.0,66.28351472,102.2399094,63.34408301
2020-06-03,101.58,104.92,101.06,104.27,25941090.0,76.0287568,102.2530949,71.97499987
2020-06-04,103.82,106.61,102.79,106.44,26784723.0,75.18632335,102.2877136,71.80338803
2020-06-05,114.93,115.77,109.53,111.23,42230986.0,81.09495994,102.4628781,73.7671505
2020-06-08,113.41,114.19,111.94,113.45,24881791.0,79.9478577,102.5737076,73.82307868
2020-06-09,110.65,111.63,109.01,110.54,17031144.0,77.66250855,102.6286015,73.56336794
2020-06-10,110.46,110.51,105.85,106.06,24913328.0,67.81135901,102.6778463,66.85032083
2020-06-11,100.03,101.58,96.54,97.21,36259224.0,57.17781171,102.6161153,62.99901446
2020-06-12,100.71,101.13,97.33,99.87,24856764.0,60.1960626,102.5847213,67.17201809
2020-06-15,96.42,101.43,95.87,101.25,22153641.0,55.8983353,102.5579014,65.70139836
2020-06-16,105.37,105.68,99.31,102.06,22193575.0,50.83553216,102.5560965,64.11288155
2020-06-17,102.53,102.54,99.21,99.48,15639830.0,49.55148108,102.543047,65.75491092
2020-06-18,98.67,100.52,98.13,98.94,16591911.0,52.01984556,102.5215987,67.53746637
2020-06-19,100.53,100.6,96.73,97.81,40371167.0,49.01717753,102.4580012,59.07224481
2020-06-22,97.25,97.95,96.54,96.75,16216903.0,47.3362885,102.4250312,54.22158647
2020-06-23,98.97,99.97,97.85,97.93,15381376.0,41.376486,102.4028221,52.72706125
2020-06-24,96.75,96.84,94.31,94.66,22919784.0,34.44269348,102.3419022,45.64727251
2020-06-25,94.35,98.21,94.26,97.96,25743638.0,31.75687095,102.2893388,41.93215121
2020-06-26,95.11,95.37,92.0,92.59,41896324.0,23.60821974,102.1527509,32.28287468
2020-06-29,93.4,94.49,92.18,93.0,18499738.0,26.31005699,102.0931088,32.43148156
2020-06-30,92.83,94.66,92.57,94.06,19137010.0,32.14278435,102.0359501,38.7558908
2020-07-01,94.89,95.71,93.03,93.26,18755728.0,42.26999629,101.9822674,46.67741905
2020-07-02,94.74,94.96,91.93,92.66,27845616.0,36.40298661,101.8958572,38.57542214
2020-07-06,94.43,95.2,93.48,95.0,18625272.0,38.98831616,101.8479845,37.69030342
2020-07-07,93.82,94.1,92.0,92.32,25757203.0,33.0460375,101.767119,30.19227063
2020-07-08,92.29,93.34,91.8,93.3,18762214.0,39.23495112,101.7091624,35.63193804
2020-07-09,93.52,94.12,90.78,91.28,25600763.0,36.97023308,101.6246857,34.83468133
2020-07-10,92.0,96.84,91.87,96.27,28954234.0,48.99313812,101.5596685,45.22923868
2020-07-13,98.73,99.27,96.23,97.65,32079211.0,53.06314284,101.5183717,52.79283407
2020-07-14,98.37,99.95,96.64,98.21,42731666.0,52.08894042,101.4724824,56.43244076
2020-07-15,100.89,101.29,98.65,99.73,22508410.0,60.83795154,101.4608058,62.77703241
2020-07-16,98.78,101.22,98.55,100.01,16886886.0,56.08415082,101.4523598,61.8974166
2020-07-17,100.0,100.08,98.14,98.16,16161547.0,65.28163288,101.4384436,66.412766
2020-07-20,97.43,98.39,97.26,97.3,14458137.0,62.03009386,101.420763,67.07370009
2020-07-21,97.71,100.05,97.64,99.41,17812297.0,63.80649588,101.4071253,67.04040956
2020-07-22,99.65,100.13,97.53,98.69,14271150.0,64.01066157,101.3951622,62.12403576
2020-07-23,98.5,99.35,97.97,98.98,12870184.0,63.99469194,101.3843985,64.89081335
2020-07-24,99.6,99.8,97.94,98.28,12744151.0,57.83191216,101.3734497,59.98129625
2020-07-27,97.51,97.63,96.17,96.9,11959055.0,61.65988207,101.3565604,62.62111009
2020-07-28,96.5,97.89,96.5,97.32,11754273.0,60.53456113,101.3413289,61.80430791
2020-07-29,97.07,99.71,97.0,99.68,12743520.0,71.62716465,101.33117,69.17458934
2020-07-30,97.54,97.74,96.05,97.02,14834785.0,52.19419169,101.3108417,61.79700318
2020-07-31,96.48,96.93,95.25,96.64,14539496.0,46.86139644,101.2881128,52.92323647
2020-08-03,97.02,97.57,95.85,96.1,12972563.0,43.43501316,101.2689499,46.08377636
2020-08-04,95.91,95.95,95.03,95.55,13366154.0,36.15891359,101.2452491,36.7643865
2020-08-05,95.87,98.47,95.72,97.21,15349693.0,41.50477761,101.2260182,36.08585924
2020-08-06,97.58,98.1,96.54,97.24,10482062.0,46.86212293,101.2134254,42.70443183
2020-08-07,96.93,99.49,96.56,99.38,14743678.0,56.52444631,101.2011546,50.42632347
2020-08-10,100.11,102.04,100.03,100.64,14989853.0,54.0755517,101.1998031,49.75002471
2020-08-11,103.86,106.16,103.51,103.82,31518607.0,64.61539515,101.2309633,61.40683156
2020-08-12,106.16,106.43,101.71,102.94,19250157.0,60.91514831,101.245089,59.28356568
2020-08-13,102.0,103.36,101.64,102.37,13598648.0,61.35489183,101.2499814,58.90167983
2020-08-14,101.5,103.31,101.42,102.41,12134360.0,66.52678204,101.2540385,58.66927019
2020-08-17,101.5,102.0,99.53,99.71,14987988.0,56.30610712,101.2503267,52.37111193
2020-08-18,99.91,99.91,98.12,98.32,13246506.0,46.218046,101.2407378,46.41384781
2020-08-19,98.92,100.59,98.34,98.55,13533015.0,54.91974169,101.232508,52.87086831
2020-08-20,97.26,98.03,96.8,97.37,13672577.0,52.23237916,101.217254,53.03788982
2020-08-21,97.27,98.57,96.94,97.32,12228301.0,53.84612053,101.2044588,52.91163819
2020-08-24,98.45,100.21,97.42,100.06,17898270.0,62.49301969,101.1942608,59.83127076
2020-08-25,101.27,101.98,99.8,100.5,13648931.0,59.77420192,101.1925571,59.63342864
2020-08-26,99.94,100.27,99.05,99.09,12052437.0,55.07968494,101.1866101,54.4938031
2020-08-27,99.0,102.65,99.0,102.35,22163863.0,57.68237553,101.1875358,56.08461846
2020-08-28,103.14,103.25,101.81,102.77,13756725.0,55.75983499,101.193084,55.88855595
2020-08-31,102.12,102.18,100.02,100.19,14219441.0,39.8546628,101.1914922,45.02775703
2020-09-01,99.55,100.87,99.04,100.14,11602053.0,41.79371132,101.1876578,46.91637422
2020-09-02,99.95,101.94,99.56,101.65,14475673.0,48.00001526,101.1870992,54.07198784
2020-09-03,103.32,104.99,100.64,101.33,23281235.0,47.04592956,101.194445,62.43032033
2020-09-04,104.05,105.21,101.37,103.52,26325470.0,60.72026995,101.2102557,71.21136932
2020-09-08,102.98,103.57,99.48,99.92,22108612.0,54.00396798,101.2089175,68.38267733
2020-09-09,100.8,101.69,99.56,100.87,13434024.0,55.6038575,101.2070702,62.58560342
2020-09-10,101.4,102.42,99.64,99.83,15922793.0,55.982548,101.2045653,61.86641596
2020-09-11,99.97,101.36,99.59,101.07,13784342.0,58.62076997,101.2025766,62.17817815
2020-09-14,101.51,103.46,101.37,102.47,19017373.0,55.90398981,101.2089006,62.45015308
2020-09-15,102.73,102.85,99.14,99.28,23682973.0,47.36614019,101.2039058,54.41692666
2020-09-16,99.43,101.13,98.76,99.7,19284239.0,51.37566963,101.1970059,52.87719124
2020-09-17,98.7,99.34,97.71,98.56,18290104.0,40.54853544,101.1840731,44.89552776
2020-09-18,97.89,99.49,97.44,98.35,20121579.0,38.86080118,101.1694045,38.42634288
2020-09-21,95.2,96.05,93.82,95.31,28378768.0,37.98023425,101.1239088,36.62899905
2020-09-22,94.96,95.66,93.67,94.27,19257004.0,36.21405118,101.0907728,35.75514867
2020-09-23,94.78,95.35,92.66,92.74,19952667.0,29.09419086,101.051866,30.03446643
2020-09-24,92.32,94.3,91.38,92.66,18366522.0,29.42562159,101.012593,22.08956765
2020-09-25,92.05,93.72,91.87,93.47,13293076.0,24.47939673,100.9852221,17.62958513
2020-09-28,95.06,96.93,94.35,96.16,20894106.0,39.98937532,100.9575325,25.57621563
2020-09-29,96.03,96.03,94.33,95.35,12854673.0,35.19302827,100.9387601,25.70549532
2020-09-30,95.35,97.2,95.26,96.27,16400587.0,40.38872885,100.9191745,31.90710372
2020-10-01,97.12,97.77,96.03,96.97,15778666.0,38.59829824,100.9032032,32.2824165
2020-10-02,95.25,98.59,95.09,97.89,15149570.0,36.91432294,100.8890078,31.00518005
2020-10-05,98.32,99.25,97.53,99.04,13871881.0,52.07284088,100.8810463,37.95019791
2020-10-06,100.07,100.86,97.51,98.02,19220440.0,47.7325103,100.8710203,45.84309588
2020-10-07,98.96,100.35,98.67,99.73,16358533.0,55.96162875,100.8657702,52.95923646
2020-10-08,100.51,101.92,99.9,101.78,15659016.0,61.25501,100.8670696,60.55833375
2020-10-09,102.0,102.11,100.11,101.2,13689115.0,70.11057982,100.867994,64.12457896
2020-10-12,101.1,103.0,100.85,102.44,16057978.0,76.52830969,100.8728564,72.06158846
2020-10-13,103.0,103.22,100.26,100.78,21697310.0,75.88630073,100.8757666,70.99180087
2020-10-14,101.03,101.93,100.1,100.22,15214907.0,73.82022033,100.8752996,71.54061074
2020-10-15,99.1,101.78,99.04,101.72,17171199.0,74.81503041,100.87518,72.15934636
2020-10-16,101.41,102.33,100.72,101.51,13276397.0,69.60487997,100.8772552,71.33588635
2020-10-19,101.6,101.87,99.56,99.8,11725674.0,65.84683785,100.8759307,71.4853278
2020-10-20,100.31,101.77,100.12,100.37,11257070.0,65.13834605,100.875598,70.89965085
2020-10-21,100.36,100.99,99.33,99.37,10730521.0,59.81296134,100.8730721,65.20799561
2020-10-22,99.32,103.24,99.31,102.88,14837204.0,65.20389543,100.8764029,65.27063311
2020-10-23,103.5,104.45,102.93,103.81,15087611.0,63.06849274,100.8866817,65.5905108
2020-10-26,102.65,102.7,100.25,101.24,12410742.0,58.13131693,100.8881883,58.46957584
2020-10-27,100.51,100.92,99.16,99.33,10391663.0,49.00001404,100.8855114,52.1104824
2020-10-28,97.5,98.3,96.07,96.54,16389464.0,37.36745696,100.8703326,44.24567708
2020-10-29,96.12,97.98,95.24,97.17,14208820.0,40.30784578,100.8566878,44.2657508
2020-10-30,97.91,98.42,96.23,98.04,15200685.0,39.22615407,100.8449335,43.82841283
2020-11-02,99.39,100.88,97.86,100.25,15011597.0,48.73632311,100.8407816,53.17560634
2020-11-03,103.02,104.74,102.69,103.41,17482590.0,56.76710033,100.8520811,61.6639203
2020-11-04,101.0,102.07,98.93,100.25,18886518.0,47.08679449,100.8501725,52.38292548
2020-11-05,101.06,105.1,101.0,104.35,17837373.0,54.87638366,100.8610286,53.55431659
2020-11-06,105.03,105.1,102.39,102.96,12552785.0,55.48613314,100.868615,56.86000566
2020-11-09,113.16,118.9,110.35,116.9,47792406.0,69.59924749,101.026747,64.91662186
2020-11-10,117.35,117.45,114.69,116.52,20539339.0,70.63780041,101.0975513,71.10699522
2020-11-11,116.89,116.96,113.96,114.78,14443409.0,64.95727282,101.1437247,64.60738534
2020-11-12,112.53,113.96,112.06,113.37,22066464.0,61.87280808,101.2032347,56.22777308
2020-11-13,114.7,114.86,113.57,114.08,11856870.0,66.71875561,101.237714,61.23638246
2020-11-16,117.79,118.61,115.73,117.3,19858562.0,72.62653618,101.3085999,66.88043129
2020-11-17,115.39,116.44,114.58,116.11,14553245.0,75.67566059,101.3552773,66.64881548
2020-11-18,117.34,118.61,115.2,115.25,12571217.0,73.57849722,101.397151,71.77072784
2020-11-19,114.18,115.82,113.56,115.56,10202538.0,73.18687435,101.4278584,67.12181573
2020-11-20,114.43,115.65,114.09,114.57,12720823.0,69.58420394,101.4653557,61.68627642
2020-11-23,116.05,118.17,115.57,117.87,13209211.0,69.70022741,101.5111576,61.31007618
2020-11-24,120.07,123.5,119.71,123.32,20121557.0,79.5844864,101.6023683,69.03234985
2020-11-25,121.37,122.38,120.47,122.03,11715627.0,74.43333859,101.6536952,63.26203082
2020-11-27,122.0,122.35,121.08,121.22,5983627.0,75.64602618,101.6797081,61.59981833
2020-11-30,120.0,120.72,117.77,117.88,14411847.0,51.95999269,101.7334193,48.31509199
2020-12-01,120.34,121.58,119.63,119.74,12678222.0,56.08001683,101.7845584,46.37752342
2020-12-02,119.7,122.31,119.27,122.04,10811255.0,63.42452015,101.8300622,52.88447674
2020-12-03,121.85,121.89,120.36,121.24,12904414.0,64.88827865,101.8839765,55.15390205
2020-12-04,122.48,123.29,121.69,122.34,13583654.0,65.3988371,101.9441416,55.78574086
2020-12-07,121.15,122.17,120.21,121.88,9724307.0,59.51777794,101.984864,47.70696898
2020-12-08,121.04,122.33,120.76,122.0,9592124.0,62.80983357,102.0254358,54.64556854
2020-12-09,123.17,123.3,120.44,121.05,13073933.0,62.56492893,102.0801866,47.17281562
2020-12-10,119.99,120.78,119.56,120.27,13668420.0,59.99992776,102.1330373,46.11588546
2020-12-11,118.94,120.02,118.37,119.56,9981643.0,60.72194691,102.1695538,46.71455859
2020-12-14,121.34,121.42,118.11,118.3,12112352.0,51.01272959,102.2135549,39.43394229
2020-12-15,119.29,120.9,118.62,120.32,12591419.0,41.57295746,102.260839,36.51158017
2020-12-16,120.3,121.08,119.86,120.67,11169364.0,45.96683293,102.3039688,43.53644833
2020-12-17,121.26,121.45,119.58,119.67,11618001.0,45.45450917,102.3478727,42.09643721
2020-12-18,119.14,119.88,118.27,119.08,28954764.0,54.19585765,102.4493453,38.77174496
2020-12-21,123.17,125.0,121.09,123.55,28323642.0,61.26553318,102.5718221,43.79784405
2020-12-22,123.39,123.52,121.61,121.67,11808882.0,48.87805789,102.6200534,38.11683409
2020-12-23,122.78,126.52,122.35,125.07,14973226.0,60.03147801,102.688357,45.29916355
2020-12-24,125.09,125.55,123.57,124.52,4164948.0,55.87921534,102.7071947,40.37207097
2020-12-28,125.82,126.65,124.79,125.34,8072641.0,59.15341258,102.7453599,45.05940637
2020-12-29,126.2,126.28,124.89,125.01,8389199.0,57.87545967,102.7845412,40.1998956
2020-12-30,125.49,125.85,124.9,125.36,7397964.0,61.64235742,102.8189454,41.39430154
2020-12-31,125.09,127.33,124.82,127.07,8580214.0,67.48975821,102.8605445,47.44895351
2021-01-04,127.5,127.86,124.78,125.87,16819915.0,65.83037753,102.9408523,45.49926474
2021-01-05,124.99,126.3,123.77,125.65,13731206.0,71.32506609,103.0033953,44.95382372
2021-01-06,129.88,132.77,127.88,131.55,24909056.0,76.15715066,103.1437688,48.84820978
2021-01-07,135.69,138.19,134.92,135.87,21940387.0,79.65427945,103.2910696,52.04369272
2021-01-08,135.97,136.35,134.12,136.02,12035126.0,82.78446968,103.3692991,51.5855143
2021-01-11,134.58,138.2,134.11,138.05,15949048.0,85.79836834,103.4764507,62.78987947
2021-01-12,139.44,141.66,138.83,140.22,18033462.0,84.53111687,103.609337,61.32051253
2021-01-13,138.59,140.79,138.1,140.35,14816761.0,91.27912389,103.716352,59.77466071
2021-01-14,140.49,142.75,140.0,141.17,18565597.0,90.22403259,103.8553187,60.95872678
2021-01-15,137.43,141.65,137.01,138.64,27881016.0,82.47809799,104.0499099,53.91618975
2021-01-19,139.86,140.7,137.82,138.04,19843782.0,79.69340772,104.1861374,47.58014451
2021-01-20,137.82,138.17,135.44,135.97,16028845.0,74.05732676,104.2880659,45.88818085
2021-01-21,135.69,136.16,134.32,134.83,13415022.0,70.38280819,104.3691159,44.65234154
2021-01-22,132.69,134.4,132.2,133.79,12933227.0,65.39795455,104.4427223,40.55762031
2021-01-25,132.14,133.17,130.06,132.12,14212764.0,64.15846883,104.5185251,40.86168173
2021-01-26,132.75,133.17,131.34,131.58,11307819.0,61.80803058,104.5790777,45.66549946
2021-01-27,129.59,129.85,127.35,127.86,17603851.0,41.95373192,104.6602617,36.9146112
2021-01-28,129.9,132.17,128.99,130.11,13761758.0,36.19371682,104.7288532,34.4656495
2021-01-29,131.19,131.72,128.19,128.67,14808109.0,33.40847605,104.7996914,34.14724279
2021-02-01,129.4,130.07,128.48,129.62,11080662.0,29.99526596,104.852143,27.80489833
2021-02-02,131.94,134.39,131.22,133.61,12253574.0,35.56132556,104.9185545,25.60320174
2021-02-03,133.65,135.76,133.51,135.14,10600777.0,39.27538227,104.9792714,31.13251374
2021-02-04,135.47,138.66,135.47,138.25,12419526.0,44.50720444,105.0564005,28.87077083
2021-02-05,139.39,139.49,137.38,137.98,10051265.0,48.64309964,105.1201339,37.16776339
2021-02-08,138.2,140.3,138.18,140.14,10136384.0,54.05724874,105.1865859,45.1147983
2021-02-09,139.43,139.98,138.54,139.58,8614807.0,57.40655639,105.2425773,47.04538393
2021-02-10,140.0,140.87,139.04,139.66,10323204.0,60.36029899,105.3103913,54.16434482
2021-02-11,139.66,140.55,138.22,139.27,9200955.0,62.0917118,105.3697208,55.24418377
2021-02-12,139.05,141.61,139.0,141.25,8324562.0,69.8736173,105.4252262,62.47101867
2021-02-16,143.55,145.32,142.4,144.65,12130618.0,75.29997057,105.5138165,62.91012022
2021-02-17,143.95,145.38,143.12,145.1,10834189.0,88.20896467,105.5932568,72.38184716
2021-02-18,144.0,145.79,143.4,145.59,10590274.0,87.21128819,105.6715333,72.03716358
2021-02-19,145.86,148.84,145.86,148.02,11969782.0,94.40086079,105.7655938,81.09228825
2021-02-22,146.87,150.19,146.79,149.41,11488415.0,94.51167318,105.8581052,88.1714074
2021-02-23,151.51,152.31,149.59,150.61,16234408.0,93.72400043,105.9943367,88.61516155
2021-02-24,150.11,153.76,150.11,153.26,15061433.0,94.06587773,106.1243044,89.0499906
2021-02-25,154.27,154.9,150.59,151.18,18127707.0,83.10266881,106.2792536,77.90497806
2021-02-26,150.3,150.87,146.51,147.17,19829182.0,69.74626497,106.4327586,67.6327004
2021-03-01,149.52,151.38,148.48,150.5,14845483.0,71.19460737,106.5522458,68.64282999
2021-03-02,150.08,151.78,149.84,150.01,14221724.0,71.3992765,106.6672071,74.1757955
2021-03-03,151.23,154.98,150.82,152.91,14324103.0,74.36554925,106.7885858,74.86980042
2021-03-04,152.61,154.38,148.62,150.56,20093905.0,69.36534174,106.9514875,70.41831548
2021-03-05,153.22,153.49,147.97,150.91,18465108.0,67.55085562,107.0988012,63.01101716
2021-03-08,152.47,155.46,150.75,152.91,17133270.0,65.81162312,107.2416007,64.02043988
2021-03-09,151.5,154.25,149.82,151.83,16238763.0,62.57943071,107.3729751,57.51444409
